Text,True_Hate,Pred_Hate,Error_Type
若 上 帝 允 许 你 经 历 苦 难 ， 就 一 定 能 带 你 超 越 它 。 当 你 向 上 帝 祈 祷 时 ， 你 已 经 相 信 上 帝 ； 辗 转 若 干 时 间 还 没 有 奇 迹 发 生 时 ， 上 帝 已 经 相 信 你 自 己,0,1,误报(FP)
祖 父 母 早 在 上 世 纪 20 年 代 在 河 南 商 丘 的 教 会 医 院 里 生 活 工 作 了 几 年 ， 我 因 此 有 幸 被 授 予 商 丘 荣 誉 市 民 。 每 次 到 商 丘 都 是 轰 轰 烈 烈 的 ， 让 我,0,1,误报(FP)
陕 西 省 西 安 市 中 级 人 民 法 院 24 日 对 公 安 部 原 部 长 助 理 、 经 济 犯 罪 侦 查 局 原 局 长 郑 少 东 受 贿 一 案 作 出 一 审 判 决 ， 认 定 郑 少 东 犯 受 贿 罪 ， 判 处 死 刑,0,1,误报(FP)
你 俩 是 天 主 派 来 的 吧,0,1,误报(FP)
出 发 ！ 上 刑 场 ！ 上 帝 耶 稣 基 督 啊 ！ 请 你 们 保 佑 我 能 和 昨 天 一 样 的 好 运 啊 ！ 商 沟 ， 一 定 要 过 啊 ！ 考 场 ， 我 来 啦 ！ ！ ！,0,1,误报(FP)
是 异 端 ， 所 以 教 皇 派 的 人 直 接 跑 了,0,1,误报(FP)
只 能 说 牧 师 是 真 得 罪 设 计 师 了 恶 意 太 明 显 了 ， 很 难 想 象 时 隔 这 么 多 年 了 ， 还 在 念 叨 贫 瘠 之 地,0,1,误报(FP)
宋 丹 丹 钱 包 被 偷 ， 微 博 评 论 里 有 人 这 样 写 到 ： 小 偷 也 不 容 易 ， 我 相 信 他 看 到 后 会 归 还 的 。 笔 者 有 个 疑 问 ， 这 个 世 界 究 竟 有 多 少 圣 母 婊 啊 ？,0,1,误报(FP)
从 初 版 于 1934 年 ， 历 时 80 年 ， 成 为 投 资 者 的 圣 经 。 将 于 2013 年 4 月 23 日 有 货 http : / / t. cn / ztxj5a5,0,1,误报(FP)
最 后 一 句 话 怎 么 突 然 想 到 《 圣 经 》 ？ ！ 我 是 谁 ， 我 从 哪 里 来 ， 要 到 哪 里 去 。,0,1,误报(FP)
【 安 利 的 成 功 要 素 】 1 、 金 字 塔 式 的 营 销 管 理 模 式 ， 全 员 营 销 ； 2 、 丰 富 的 大 健 康 产 品 体 系 ； 3 、 传 教 士 式 的 文 化 ； 4 、 专 卖 店 加 人 员 促 销 的,0,1,误报(FP)
东 正 ： 拜 占 庭 那 边 天 主 ： 罗 马 那 边 新 教 ： 宗 教 改 革 后 反 天 主 就 算 。 所 以 摩 门 教 应 该 也 算,0,1,误报(FP)
高 中 又 盖 了 新 教 学 楼... 二 中 就 是 太 有 钱 了 ， 唉... 我 要 重 读 ！ ！,0,1,误报(FP)
欲 望 跳 墙 ， 思 想 彷 徨 ， 人 性 未 定 ， 岂 敢 张 狂 ， 来 者 乱 世 ， 逝 者 形 恍 ， 况 味 来 生 ， 拜 废 弥 彰 ， 鬼 魅 狂 嚎 ， 我 欲 飞 翔 ， 前 无 盈 悟 ， 后 无 行 殇 ， 左 右,0,1,误报(FP)
甲 ： 圣 诞 快 乐 ！ 乙 ： 你 信 基 督 ？ 甲 ： 我 信 我 爸 。 乙 ： 你 爸 信 基 督 ？ 甲 ： 我 爸 信 我 妈 。 乙 ： 哦 ， 原 来 你 妈 信 基 督 。 甲 ： 我 妈 信 我 。 乙 ：....,0,1,误报(FP)
原 著 里 两 教 并 没 有 明 确 的 教 义 和 主 张 。,0,1,误报(FP)
上 帝 这 是 有 多 恨 她 ， stop! [ 哈 哈 ],0,1,误报(FP)
基 督 教 是 世 界 公 认 的 宗 教 ， 在 你 眼 里 咋 就 成 邪 教 啦 ！ 不 知 是 教 邪 还 是 你 人 邪 ？,0,1,误报(FP)
我 想 应 该 给 孩 子 一 个 公 平 的 处 理 结 果 ， 那 两 个 犯 罪 的 工 人 ， 不 用 审 判 ， 直 接 枪 毙 。 孩 子 你 要 坚 强 ， 你 还 有 弟 弟 ， 弟 弟 需 要 你 。,0,1,误报(FP)
这 里 基 本 三 大 人 群 神 棍 、 混 子 为 主 真 正 用 心 练 拳 的 ， 不 多,0,1,误报(FP)
说 着 不 强 ， 这 卡 出 来 肯 定 一 堆 人 骂 牧 师 ， 能 卡 对 面 一 回 合 不 下 怪 已 经 很 变 态 了,0,1,误报(FP)
国 家 队 新 教 头 上 任 ， 教 得 很 认 真 。 。,0,1,误报(FP)
刚 才 说 了 房 间 内 有 穆 斯 林 的 祷 告 指 引 ， 床 头 桌 还 放 着 一 本 中 英 bible ！ 还 是 新 约 ， 能 带 走 吗 ？,0,1,误报(FP)
莫 言 一 旦 接 受 诺 奖 ， 就 注 定 要 成 为 一 个 背 负 道 德 十 字 架 诺 贝 尔 伦 理 的 人 ， 担 当 起 整 个 国 族 的 全 部 现 实 苦 难 问 题 的 可 笑 之 处 在 于,0,1,误报(FP)
理 论 上 上 帝 是 可 以 在 卢 米 安 的 混 沌 面 孔 上 面 复 活 的 。 但 是 他 被 恶 心 到 了,0,1,误报(FP)
一 定 是 有 人 诬 陷 了 约 瑟 夫 ・ k ， 因 为 一 天 早 上 ， 他 没 有 犯 什 么 错 ， 就 被 捕 了 。 （ 弗 兰 茨 ・ 卡 夫 卡 《 审 判 》 ）,0,1,误报(FP)
感 觉 会 出 现 圣 母 婊 这 种 主 角 ， 大 多 是 作 者 想 写 一 个 善 良 的 主 角 ， 但 是 他 的 大 脑 不 允 许,0,1,误报(FP)
中 世 纪 的 欧 洲 一 片 黑 暗 ， 但 咱 们 大 清 也 这 样 。,0,1,误报(FP)
上 帝 昨 晚 挠 了 一 天 的 头 屑 ， 世 界 也 随 之 分 为 了 两 半 ； 被 窝 里 头 - - - 被 窝 外 头 。 。 。 [ 生 病 ] [ 雪 ] [ 围 脖 ] [ 温 暖 帽 子 ] [ 手 套 ] [ ],0,1,误报(FP)
法 利 赛 人 与 上 帝 之 间 的 主 要 阻 隔 ， 不 是 他 们 的 罪 ， 而 是 他 们 那 些 要 命 的 好 行 为 ！ 利 用 道 德 上 的 表 现 来 操 纵 上 帝 与 别 人 ， 来 满 足 自 己 的 欲 望 。 自,0,1,误报(FP)
弥 合 伊 斯 兰 基 督 大 分 裂 试 试,0,1,误报(FP)
上 帝 来 了 / / @ 大 军 1969 : 穷 横 穷 横 的 ， 好 久 以 前 的 了 / / @ 绷 块 儿 : 这 个 要 转 转 的 / / @ 果 铁 夫 : 人 渣 ！ / / @ 卉 紫 忧 蓝 : 强 大 的 丝 男 / / @,0,1,误报(FP)
传 福 音 和 讲 福 音 是 两 回 事 ， 现 代 信 徒 喜 欢 讲 ， 喜 欢 讨 论 ， 喜 欢 转 发 ， 但 现 实 中 却 没 有 去 传 。 传 的 意 思 是 除 了 讲 整 全 福 音 外 ， 也 要 帮 助 人 离 开 罪,0,1,误报(FP)
把 自 己 交 给 上 帝 就 是 标 准 化 ， 所 以 基 督 教 易 于 操 作 ； 把 自 己 交 给 佛 就 是 个 性 化 ， 所 以 佛 教 难 以 扩 张 ，,0,1,误报(FP)
～ annex all 好 了 ， 现 在 可 以 过 不 受 教 会 束 缚 的 生 活 了,0,1,误报(FP)
防? 警 报 响 彻 云 霄 。 四 年 前 的 那 个 五 月 ， 我 们 同 悲 ！ 我 们 共 进 ！ 圣 经 写 道 ： 哭 泣 可 能 会 持 续 一 夜 ， 但 欢 乐 会 在 明 早 到 来 ！ 这 句 话 ， 也 被 美 国 总,0,1,误报(FP)
环 球 时 报 也 成 了 被 传 播 的 工 具 ， 可 悲 ！ 吴 英 的 ＂ 罪 过 ＂ 是 不 是 因 为 揭 露 了 政 治 ＂ 潜 规 则 ＂ / / @ 凤 凰 东 方 传 媒 : 针 对 吴 英 案 ， 环 球 时 报 今 天 发,0,1,误报(FP)
是 不 是 漏 了 一 篇 研 究 报 告 ， 植 物 灭 绝 是 教 会 活 动 所 导 致 的,0,1,误报(FP)
# 笑 场 # 要 静 心 聆 听 上 帝 的 声 音 - - - 有 个 人 ， 抽 烟 得 病 死 了 ， 来 到 天 国 见 上 帝 ： ＂ 哦 ， 上 帝 ， 我 是 那 么 虔 诚 地 爱 您 ， 怎 么 我 抽 烟 会 得 病 死 掉,0,1,误报(FP)
这 是 基 督 教 啊 ， 圣 经 原 文,0,1,误报(FP)
巨 蟒 与 圣 杯 里 面 那 一 个 修 道 院 的 炫 压 抑 修 女 还 有 笑 林 广 记 里 的 尼 姑 笑 话 应 该 也 算,0,1,误报(FP)
那 个 临 死 前 质 问 《 基 督 何 许 人 也 》 的 人 。 我 还 有 他 的 《 社 会 主 义 神 髓 》 和 《 三 醉 人 经 纶 问 答 》 。 他 也 是 在 靖 国 神 社 有 牌 位 的 人 ， 如 同 大 杉 荣 ，,0,1,误报(FP)
上 帝 啊 ， 把 这 个 可 恶 的 女 人 收 回 去 吧 ！,0,1,误报(FP)
而 上 帝 并 非 无 情 之 人,0,1,误报(FP)
不 是 ， 牧 师 都 有 月 升 了 ， 这 些 减 费 何 意 味,1,0,漏报(FN)
我 的 上 帝 ！ ！ / / @ xu _ sinda : 草 泥 马 的,0,1,误报(FP)
中 国 没 有 上 帝,0,1,误报(FP)
# 快 照 # 荷 兰 一 对 夫 妇 的 坟 墓 。 一 位 信 天 主 教 ， 一 位 信 基 督 新 教......,0,1,误报(FP)
回 复 @ felix : 你 还 是 神 棍 ？ 天 啦 ， 天 理 不 容 啊 ！ 美 女 们 看 过 来 啊 ！ 大 帅 哥 居 然 还 是 神 棍 ， 有 意 者 报 名 啊 ！ / / @ felix : 了 。 / / @ 梁 建 武,0,1,误报(FP)
我 没 开 始 修 道 院 dlc ， 挂 墙 上 的 东 西 也 没 了,0,1,误报(FP)
偶 然 间 走 进 中 世 纪 刑 具 博 物 馆 ， 浑 身 鸡 皮 疙 瘩 ， 车 裂 的 ， 夹 乳 头 的 ， 割 鸡 鸡 的 ， 变 态 ！ ！ ！ 我 在 : http : / / t. cn / ztdhz9b,0,1,误报(FP)
在 教 宗 方 济 各 的 批 准 下 ， 圣 座 教 义 部 发 表 公 告 ， 准 许 在 这 新 冠 病 毒 全 球 大 流 行 期 间 ， 人 们 可 接 种 那 些 使 用 了 上 个 世 纪 六 十 年 代 两 个 堕 胎 胚 胎 的,0,1,误报(FP)
基 督 教 堂 门 口 的 棉 花 糖 还 是 那 样 的 白 ， 我 已 不 是 当 年 的 小 馋 猫 了 ， 我 只 是 路 过 了 ， 看 看 它 ， 心 中 浅 浅 一 笑 ， 棉 花 糖 你 好 ， 你 还 是 那 样 的 甜 吗 ？,0,1,误报(FP)
请 问 耶 稣 布 有 什 么 战 绩 吗 ， 不 懂,0,1,误报(FP)
回 复 @ 你 的 话 可 以 少 一 点 吗 : 网 友 在 意 不 是 因 为 她 发 在 了 网 上 吗 ， 不 是 她 硬 要 发 出 来 摆 在 网 友 面 前 让 人 评 头 论 足 的 吗 ， [ 费 解 ] 这 会 儿 怨 网 友,1,0,漏报(FN)
一 个 婴 儿 生 命 的 丧 失 ， 凶 手 韩 磊 所 谓 女 友 出 来 告 白 后 ， n 多 基 督 徒 著 名 知 识 分 子 出 来 说 ： ＂ 宽 恕 他 吧 。 ＂ 刑 不 上 大 夫 到 了 另 一 个 群 体 中 就 变 成,0,1,误报(FP)
这 不 就 是 教 会 徒 弟 ， 饿 死 师 傅 的 虚 拟 世 界 版 ？,0,1,误报(FP)
任 何 社 会 、 任 何 组 织 ， 总 要 有 一 些 人 ， 像 灯 一 样 ， 始 终 亮 着 ， 照 亮 那 个 社 会 、 那 个 组 织 。 对 这 个 社 会 、 对 和 君 ， 你 这 样 的 人 就 是 灯 一 样 的 人 ，,0,1,误报(FP)
知 道 基 督 教 有 神 的 儿 子 耶 稣 ， 其 他 两 个 又 是 另 两 位 神 的 化 身 ， 就 是 上 帝 共 有 ， 代 言 人 不 一 样 是 这 样 吗 ？,0,1,误报(FP)
/ / @ 乐 盼 读 书 会 这 是 圣 经 启 示 ， 否 则 我 们 容 易 把 上 帝 的 国 度 抽 象 化 、 神 秘 化 、 情 绪 化 。 土 地 是 上 帝 国 度 的 必 要 因 素 。 圣 经 一 开 始 就 说 起 初,0,1,误报(FP)
求 菩 萨 有 何 用 ？ 反 正 ， 我 是 不 信 的 。 上 帝 也 听 不 见 。 真 主 更 耳 聋 。 要 不 然 ， 为 何 不 能 阻 止 恐 怖 和 饥 荒 ， 还 有 更 多 的 罪 恶 ！ 还 是 给 自 己 的 心 灵 打,0,1,误报(FP)
# 9. 11 # 事 件 ， 10 年 前 对 思 想 意 识 的 深 刻 影 响 及 启 蒙 1 ） 搜 素 及 互 联 网 传 播 技 术 2 ） 信 仰 及 意 识 形 态 区 别 3 ） 圣 经 及 基 督 教,0,1,误报(FP)
阿 卡 人 的 表 达 是 不 是 太 直 白 了 点 呢 ？ 虽 然 这 很 可 能 是 他 们 的 真 实 生 活 体 现 。 不 过 很 难 想 像 到 的 是 ， 在 这 一 片 阿 卡 人 聚 居 的 矛 草 房 中 间 ， 居 然 有,0,1,误报(FP)
想 起 一 个 老 友 的 分 享 ， 她 60 来 岁 的 老 爸 老 妈 进 入 争 吵 期 。 她 老 爸 说 ： 你 去 你 刚 参 加 的 那 个 基 督 教 问 问 ， 你 们 信 教 的 能 不 能 离 婚 ， 能 离 咱 们 就 去,0,1,误报(FP)
我 突 然 想 到 ， 既 然 最 后 神 父 被 干 掉 了 ， 那 时 间 应 该 回 到 回 速 前 。 来 一 个 大 团 圆 的 回 档 。,0,1,误报(FP)
这 说 明 除 了 基 督 教 ， 其 他 宗 教 都 是 无 法 辨 别 求 助 人 是 否 是 假 的 ， 求 助 人 是 否 是 骗 子 。 也 从 一 个 侧 面 反 映 了 ， 其 他 宗 教 人 员 的 智 商 低 下 ， 可 以 随,0,1,误报(FP)
传 教 士 有 汝 窑 看 ， 后 儒 有 屯 浪 看 赢 赢 赢,0,1,误报(FP)
意 大 利 面 吃 起 来 连 汁 带 水 ， 颇 不 方 便 。 早 期 的 人 们 都 是 用 手 指 去 抓 ， 吃 完 后 还 意 犹 未 尽 地 把 沾 着 汁 水 的 十 指 舔 净 。 中 世 纪 时 ， 一 些 上 层 人 士 觉,0,1,误报(FP)
# 39 名 妙 瓦 底 电 诈 园 区 中 国 受 害 者 被 解 救 # 不 仅 要 救 人 ， 还 要 让 犯 罪 分 子 受 到 法 律 的 审 判 。,0,1,误报(FP)
【 茶 聊 朝 鲜 局 势 17 】 如 何 理 解 中 国 的 三 个 坚 持 ？ 坚 持 半 岛 无 核 化 （ 朝 已 有 核 ， 怎 么 无 核 化 ？ 说 破 天 ， 朝 也 不 会 丢 核 。 这 个 坚 持 其 实 是 提 醒 朝 ，,0,1,误报(FP)
正 门 打 河 马 ， 教 区 到 保 藏 库 开 赐 福,0,1,误报(FP)
"牛 人 啊 ！ 支 持 ！ 严 重 关 切 ！ / / @ 咏 诗 高 歌 ： 当 犯 罪 分 子 保 护 伞 的 人 ， 还 有 人 给 送 锦 旗, 多 \ "" 光 荣 \ "" 啊! 不 过 他 也 离 人 民 审 判 的 日 子",0,1,误报(FP)
圣 经 上 说 ： 每 件 事 的 发 生 ， 都 有 特 殊 的 意 义 ~,0,1,误报(FP)
祷 告 ， 成 就 你 生 命 中 的 一 切 ， 更 重 要 的 是 一 次 次 搭 建 通 向 的 彩 虹 桥 。 / / @ 每 日 圣 经 研 读 : 『 我 信 神 怎 样 对 我 说 ， 事 情 也 要 怎 样 成 就 。 』 （ 使,0,1,误报(FP)
【 40 期 读 书 会 活 动 掠 影 】 李 小 加 ： 从 我 的 角 度 ， 《 共 产 党 宣 言 》 ， 代 表 了 我 们 从 小 生 活 的 一 种 重 要 的 价 值 观 ， 它 是 一 群 人 和 另 外 一 群 人 的 一 种,0,1,误报(FP)
那 是 因 为 安 拉 和 上 帝 都 干 不 过 共 产 主 义,0,1,误报(FP)
中 国 人 民 大 学 郝 立 新 教 授 引 用 耶 鲁 大 学 一 位 学 者 的 话 ： 中 国 非 常 缺 乏 一 种 道 德 理 论 体 系 的 建 设 和 支 撑 。,0,1,误报(FP)
腐 女 的 福 音 啊,0,1,误报(FP)
相 信 这 是 自 闭 症 儿 童 的 福 音 ！,0,1,误报(FP)
如 何 读 圣 经 / / @ 口 袋 圣 经 协 会 : 你 是 不 是 有 时 拿 起 圣 经 ， 但 不 知 从 哪 里 读 起 ？ 来 看 看 这 个 分 享 ！,0,1,误报(FP)
# 冷 笑 话 # 【 各 国 特 色 临 终 遗 言 】 ： 1 、 美 国 人 ： 孩 子 ， 天 堂 那 边 没 有 种 族 歧 视 。 2 、 日 本 人 ： 死 后 就 不 用 喊 美 国 人 干 爹 了 。 3 、 俄 国 人 ： 我,0,1,误报(FP)
上 帝 那 时 候 没 镜 子 ， 胡 乱 捏 了 个 小 人 就 放 出 来 了 ， 然 后 后 悔 了 一 整 天 ， 决 定 停 工 。,0,1,误报(FP)
圣 经 还 反 对 同 性 恋 呢 ， 圣 经 反 对 的 东 西 多 去 了 ， 所 以 欧 洲 大 众 是 闲 得 无 聊 所 以 反 宗 教 ？,0,1,误报(FP)
